User ID,subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,,,,,GenderinDevice,,,,,,,,,,,,,,,,User ID,subscription Type,Monthly Revenue,Join,Date,Country,Age,Gender,Device,
1836,Premium,12,22-10-22,9/7/2023,Spain,29,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1837,Premium,13,15-10-22,9/7/2023,Spain,28,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1838,Premium,11,24-09-22,7/7/2023,United States,36,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,Premium,15,15-09-22,6/7/2023,Canada,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,Premium,14,15-09-22,8/7/2023,United States,40,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841,Premium,11,12/9/2022,8/7/2023,United States,35,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842,Premium,14,12/9/2022,9/7/2023,Canada,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843,Premium,10,11/9/2022,7/7/2023,United Kingdom,46,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844,Premium,14,11/9/2022,8/7/2023,Australia,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845,Premium,12,16-08-22,7/7/2023,Germany,32,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846,Premium,13,12/8/2022,8/7/2023,France,45,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847,Premium,10,2/8/2022,7/7/2023,Brazil,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1848,Premium,11,1/8/2022,10/7/2023,Mexico,49,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1849,Premium,11,29-07-22,7/7/2023,Spain,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1850,Premium,12,28-07-22,8/7/2023,Italy,30,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1851,Premium,11,25-07-22,8/7/2023,Spain,48,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1852,Premium,14,20-07-22,10/7/2023,Spain,49,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,Premium,13,16-07-22,8/7/2023,United States,43,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1854,Premium,14,16-07-22,8/7/2023,Canada,46,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1855,Premium,12,15-07-22,7/7/2023,United States,33,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1856,Premium,15,13-07-22,9/7/2023,United States,31,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1857,Premium,13,6/7/2022,7/7/2023,Canada,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1858,Premium,10,3/7/2022,9/7/2023,United Kingdom,34,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1859,Premium,15,4/7/2022,7/7/2023,Australia,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860,Premium,10,3/7/2022,9/7/2023,Germany,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1861,Premium,15,3/7/2022,7/7/2023,France,38,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1862,Premium,13,4/7/2022,10/7/2023,Brazil,31,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1863,Premium,11,5/7/2022,6/7/2023,Mexico,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1864,Premium,15,7/7/2022,8/7/2023,Spain,32,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1865,Premium,15,8/7/2022,7/7/2023,Italy,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1866,Premium,12,13-07-22,10/7/2023,Spain,42,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1867,Premium,11,15-07-22,6/7/2023,Spain,31,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1868,Premium,14,1/8/2022,8/7/2023,United States,38,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1869,Premium,13,11/8/2022,8/7/2023,Canada,48,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,Premium,14,13-08-22,9/7/2023,United States,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1871,Premium,10,15-08-22,6/7/2023,United States,43,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1872,Premium,13,16-08-22,8/7/2023,Canada,49,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1873,Premium,14,18-08-22,8/7/2023,United Kingdom,50,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1874,Premium,14,25-08-22,9/7/2023,Australia,50,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1875,Premium,14,29-08-22,6/7/2023,Germany,51,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1876,Premium,11,4/9/2022,9/7/2023,France,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877,Premium,11,13-09-22,7/7/2023,Brazil,50,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878,Premium,12,14-09-22,8/7/2023,Mexico,39,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879,Premium,10,17-09-22,6/7/2023,Spain,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1880,Premium,15,18-09-22,10/7/2023,Italy,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1881,Premium,15,23-09-22,7/7/2023,Spain,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1882,Premium,11,27-09-22,8/7/2023,Spain,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,Premium,14,4/10/2022,8/7/2023,United States,50,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,Premium,12,9/10/2022,11/7/2023,Canada,33,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1885,Premium,14,10/10/2022,7/7/2023,United States,32,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,Premium,12,11/10/2022,8/7/2023,United States,38,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1887,Premium,13,13-10-22,9/7/2023,Canada,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888,Premium,12,15-10-22,10/7/2023,United Kingdom,50,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,Premium,13,20-10-22,7/7/2023,Australia,37,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,Premium,15,21-10-22,8/7/2023,Germany,33,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,Premium,11,23-10-22,9/7/2023,France,33,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892,Premium,15,25-10-22,9/7/2023,Brazil,46,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1893,Premium,10,27-10-22,7/7/2023,Mexico,28,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,Premium,11,30-10-22,8/7/2023,Spain,33,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895,Premium,15,1/11/2022,9/7/2023,Italy,45,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1896,Premium,14,2/11/2022,9/7/2023,Spain,43,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,Premium,11,4/11/2022,6/7/2023,Spain,49,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,Premium,13,6/11/2022,7/7/2023,United States,41,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Premium,14,7/11/2022,9/7/2023,Canada,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,Premium,14,6/11/2022,8/7/2023,United States,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,Premium,15,7/11/2022,6/7/2023,United States,38,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,Premium,15,7/11/2022,10/7/2023,Canada,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,Premium,12,3/11/2022,8/7/2023,United Kingdom,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,Premium,15,3/11/2022,8/7/2023,Australia,36,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,Premium,15,31-10-22,6/7/2023,Germany,36,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,Premium,11,28-10-22,9/7/2023,France,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,Premium,10,28-09-22,9/7/2023,Brazil,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,Premium,15,19-09-22,9/7/2023,Mexico,41,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,Premium,12,16-09-22,8/7/2023,Spain,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,Premium,15,17-09-22,8/7/2023,Italy,35,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,Premium,12,17-09-22,8/7/2023,Spain,36,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,Premium,11,15-09-22,9/7/2023,Spain,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,Premium,11,14-09-22,8/7/2023,United States,46,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,Premium,11,14-09-22,8/7/2023,Canada,46,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,Premium,10,13-09-22,8/7/2023,United States,42,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,Premium,13,13-08-22,8/7/2023,United States,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,Premium,14,12/8/2022,8/7/2023,Canada,32,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,Premium,11,7/8/2022,10/7/2023,United Kingdom,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,Premium,11,7/8/2022,9/7/2023,Australia,27,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,Premium,11,4/8/2022,8/7/2023,Germany,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,Premium,14,24-07-22,8/7/2023,France,34,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,Premium,13,18-07-22,10/7/2023,Brazil,28,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,Premium,12,17-07-22,8/7/2023,Mexico,48,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,Premium,13,17-07-22,9/7/2023,Spain,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,Premium,10,14-07-22,8/7/2023,Italy,37,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,Premium,11,6/7/2022,10/7/2023,Spain,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,Premium,13,7/7/2022,8/7/2023,Spain,43,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,Premium,10,7/7/2022,11/7/2023,United States,44,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,Premium,12,8/7/2022,7/7/2023,Canada,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,Premium,13,7/7/2022,9/7/2023,United States,36,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,Premium,14,8/7/2022,7/7/2023,United States,27,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,Premium,11,9/7/2022,11/7/2023,Canada,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,Premium,14,9/7/2022,7/7/2023,United Kingdom,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,Premium,12,9/7/2022,8/7/2023,Australia,36,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,Premium,12,12/7/2022,7/7/2023,Germany,36,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,Premium,13,15-07-22,10/7/2023,France,36,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,Premium,14,16-07-22,7/7/2023,Brazil,32,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,Premium,10,18-07-22,8/7/2023,Mexico,45,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,Premium,11,13-08-22,9/7/2023,Spain,43,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,Premium,10,14-08-22,10/7/2023,Italy,35,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,Premium,13,16-08-22,7/7/2023,Spain,29,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,Premium,14,17-08-22,8/7/2023,Spain,33,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,Premium,14,25-08-22,8/7/2023,United States,49,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,Premium,15,28-08-22,9/7/2023,Canada,27,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,Premium,14,29-08-22,7/7/2023,United States,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Premium,10,11/9/2022,10/7/2023,United States,34,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947,Premium,12,12/9/2022,8/7/2023,Canada,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948,Premium,11,16-09-22,9/7/2023,United Kingdom,39,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949,Premium,15,17-09-22,9/7/2023,Australia,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,Premium,10,21-09-22,10/7/2023,Germany,40,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951,Premium,15,23-09-22,8/7/2023,France,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,Premium,14,27-09-22,8/7/2023,Brazil,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953,Premium,12,9/10/2022,9/7/2023,Mexico,47,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1954,Premium,11,10/10/2022,11/7/2023,Spain,43,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1955,Premium,13,11/10/2022,8/7/2023,Italy,34,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,Premium,12,12/10/2022,8/7/2023,Spain,30,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1957,Premium,15,13-10-22,9/7/2023,Spain,33,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958,Premium,12,19-10-22,10/7/2023,United States,29,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959,Premium,14,21-10-22,7/7/2023,Canada,35,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960,Premium,13,23-10-22,8/7/2023,United States,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,Premium,14,24-10-22,10/7/2023,United States,34,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,Premium,12,26-10-22,9/7/2023,Canada,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,Premium,15,27-10-22,7/7/2023,United Kingdom,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,Premium,15,1/11/2022,8/7/2023,Australia,29,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,Premium,12,2/11/2022,9/7/2023,Germany,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,Premium,10,4/11/2022,9/7/2023,France,44,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,Premium,13,5/11/2022,6/7/2023,Brazil,29,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,Premium,12,6/11/2022,9/7/2023,Mexico,32,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,Premium,11,7/11/2022,9/7/2023,Spain,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,Premium,14,8/11/2022,8/7/2023,Italy,27,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,Premium,13,8/11/2022,6/7/2023,Spain,43,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,Premium,14,9/11/2022,10/7/2023,Spain,48,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,Premium,15,9/11/2022,9/7/2023,United States,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,Premium,11,5/11/2022,8/7/2023,Canada,42,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,Premium,11,4/11/2022,7/7/2023,United States,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,Premium,13,19-10-22,9/7/2023,United States,37,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Premium,12,12/10/2022,9/7/2023,Canada,31,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Premium,11,3/10/2022,9/7/2023,United Kingdom,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Premium,15,28-09-22,8/7/2023,Australia,51,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Premium,15,17-09-22,9/7/2023,Germany,42,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Premium,13,16-09-22,8/7/2023,France,37,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,Premium,14,15-09-22,9/7/2023,Brazil,44,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,Premium,11,14-09-22,8/7/2023,Mexico,37,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,Premium,11,15-09-22,9/7/2023,Spain,44,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985,Premium,11,6/9/2022,9/7/2023,Italy,40,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986,Premium,15,28-08-22,9/7/2023,Spain,27,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987,Premium,12,7/8/2022,8/7/2023,Spain,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988,Premium,15,7/8/2022,10/7/2023,United States,39,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,Premium,12,6/8/2022,9/7/2023,Canada,47,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990,Premium,15,30-07-22,9/7/2023,United States,30,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991,Premium,12,30-07-22,8/7/2023,United States,35,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,Premium,14,30-07-22,10/7/2023,Canada,39,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1993,Premium,15,19-07-22,8/7/2023,United Kingdom,29,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,Premium,11,17-07-22,10/7/2023,Australia,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995,Premium,11,12/7/2022,8/7/2023,Germany,39,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996,Premium,10,11/7/2022,10/7/2023,France,34,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997,Premium,14,10/7/2022,8/7/2023,Brazil,47,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998,Premium,14,10/7/2022,11/7/2023,Mexico,47,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,Premium,13,8/7/2022,8/7/2023,Spain,46,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,Premium,12,9/7/2022,9/7/2023,Italy,31,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,Premium,10,9/7/2022,8/7/2023,Spain,41,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,Premium,10,9/7/2022,11/7/2023,Spain,30,Female,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,Premium,11,10/7/2022,8/7/2023,United States,41,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Premium,12,12/7/2022,8/7/2023,Canada,48,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Premium,10,13-07-22,9/7/2023,United States,35,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Premium,13,16-07-22,10/7/2023,United States,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,Premium,10,17-07-22,7/7/2023,Canada,39,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Premium,10,26-07-22,9/7/2023,United Kingdom,45,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Premium,10,31-07-22,9/7/2023,Australia,41,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Premium,13,3/8/2022,10/7/2023,Germany,28,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,Premium,10,15-08-22,7/7/2023,France,28,Female,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Premium,15,18-08-22,10/7/2023,Brazil,48,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,Premium,10,27-08-22,8/7/2023,Mexico,40,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Premium,12,29-08-22,10/7/2023,Spain,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Premium,12,5/9/2022,7/7/2023,Italy,27,Male,Smartphone,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Premium,10,6/9/2022,11/7/2023,Spain,32,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Premium,10,14-09-22,8/7/2023,Spain,38,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,Premium,10,16-09-22,9/7/2023,United States,41,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,Premium,10,18-09-22,10/7/2023,Canada,32,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Premium,12,23-09-22,11/7/2023,United States,37,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,Premium,12,25-09-22,8/7/2023,United States,50,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Premium,10,6/10/2022,9/7/2023,Canada,48,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,Premium,11,9/10/2022,10/7/2023,United Kingdom,37,Male,Tablet,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,Premium,13,11/10/2022,11/7/2023,Australia,46,Female,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Premium,13,12/10/2022,8/7/2023,Germany,46,Male,Laptop,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,Premium,15,13-10-22,9/7/2023,France,39,Male,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,Premium,13,17-10-22,10/7/2023,Brazil,42,Female,Smart TV,1 Month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
